timestamp;customer_no;location;spend_time;location_next
2019-09-04 11:04:00;3324;checkout;4;checkout
2019-09-04 11:04:00;3327;dairy;24;dairy
2019-09-04 11:04:00;3328;fruit;3;checkout
2019-09-04 11:04:00;3329;entrance;3;dairy
2019-09-04 11:04:00;3330;entrance;2;dairy
2019-09-04 11:05:00;3312;spices;22;fruit
2019-09-04 11:05:00;3313;drinks;9;checkout
2019-09-04 11:05:00;3316;spices;10;spices
2019-09-04 11:05:00;3318;drinks;13;drinks
2019-09-04 11:05:00;3319;checkout;7;checkout
2019-09-04 11:05:00;3320;drinks;14;drinks
2019-09-04 11:05:00;3321;dairy;7;dairy
2019-09-04 11:05:00;3322;checkout;5;checkout
2019-09-04 11:05:00;3327;dairy;24;drinks
2019-09-04 11:05:00;3328;checkout;3;checkout
2019-09-04 11:05:00;3329;dairy;3;drinks
2019-09-04 11:05:00;3330;dairy;2;checkout
2019-09-04 11:06:00;3312;fruit;22;fruit
2019-09-04 11:06:00;3313;checkout;9;checkout
2019-09-04 11:06:00;3316;spices;10;checkout
2019-09-04 11:06:00;3318;drinks;13;fruit
2019-09-04 11:06:00;3320;drinks;14;drinks
2019-09-04 11:06:00;3321;dairy;7;checkout
2019-09-04 11:06:00;3327;drinks;24;drinks
2019-09-04 11:06:00;3329;drinks;3;checkout
2019-09-04 11:06:00;3330;checkout;2;checkout
2019-09-04 11:06:00;3331;entrance;7;fruit
2019-09-04 11:06:00;3332;entrance;2;drinks
2019-09-04 11:06:00;3333;entrance;12;drinks
2019-09-04 11:06:00;3334;entrance;9;spices
2019-09-04 11:07:00;3312;fruit;22;spices
2019-09-04 11:07:00;3316;checkout;10;checkout
2019-09-04 11:07:00;3318;fruit;13;fruit
2019-09-04 11:07:00;3320;drinks;14;drinks
2019-09-04 11:07:00;3321;checkout;7;checkout
2019-09-04 11:07:00;3327;drinks;24;drinks
2019-09-04 11:07:00;3329;checkout;3;checkout
2019-09-04 11:07:00;3331;fruit;7;fruit
2019-09-04 11:07:00;3332;drinks;2;checkout
2019-09-04 11:07:00;3333;drinks;12;drinks
2019-09-04 11:07:00;3334;spices;9;spices
2019-09-04 11:08:00;3312;spices;22;spices
2019-09-04 11:08:00;3318;fruit;13;fruit
2019-09-04 11:08:00;3320;drinks;14;drinks
2019-09-04 11:08:00;3327;drinks;24;drinks
2019-09-04 11:08:00;3331;fruit;7;fruit
2019-09-04 11:08:00;3332;checkout;2;checkout
2019-09-04 11:08:00;3333;drinks;12;spices
2019-09-04 11:08:00;3334;spices;9;spices
2019-09-04 11:08:00;3335;entrance;3;fruit
2019-09-04 11:08:00;3336;entrance;3;fruit
2019-09-04 11:08:00;3337;entrance;12;dairy
2019-09-04 11:08:00;3338;entrance;8;fruit
2019-09-04 11:08:00;3339;entrance;10;spices
2019-09-04 11:08:00;3340;entrance;3;drinks
2019-09-04 11:09:00;3312;spices;22;dairy
2019-09-04 11:09:00;3318;fruit;13;fruit
2019-09-04 11:09:00;3320;drinks;14;drinks
2019-09-04 11:09:00;3327;drinks;24;drinks
2019-09-04 11:09:00;3331;fruit;7;dairy
2019-09-04 11:09:00;3333;spices;12;spices
2019-09-04 11:09:00;3334;spices;9;fruit
2019-09-04 11:09:00;3335;fruit;3;fruit
2019-09-04 11:09:00;3336;fruit;3;fruit
2019-09-04 11:09:00;3337;dairy;12;dairy
2019-09-04 11:09:00;3338;fruit;8;fruit
2019-09-04 11:09:00;3339;spices;10;spices
2019-09-04 11:09:00;3340;drinks;3;drinks
2019-09-04 11:09:00;3341;entrance;5;fruit
2019-09-04 11:09:00;3342;entrance;8;fruit
2019-09-04 11:10:00;3312;dairy;22;drinks
2019-09-04 11:10:00;3318;fruit;13;checkout
2019-09-04 11:10:00;3320;drinks;14;drinks
2019-09-04 11:10:00;3327;drinks;24;drinks
2019-09-04 11:10:00;3331;dairy;7;spices
2019-09-04 11:10:00;3333;spices;12;dairy
2019-09-04 11:10:00;3334;fruit;9;fruit
2019-09-04 11:10:00;3335;fruit;3;checkout
2019-09-04 11:10:00;3336;fruit;3;checkout
2019-09-04 11:10:00;3337;dairy;12;dairy
2019-09-04 11:10:00;3338;fruit;8;dairy
2019-09-04 11:10:00;3339;spices;10;spices
2019-09-04 11:10:00;3340;drinks;3;checkout
2019-09-04 11:10:00;3341;fruit;5;dairy
2019-09-04 11:10:00;3342;fruit;8;fruit
2019-09-04 11:10:00;3343;entrance;13;spices
2019-09-04 11:10:00;3344;entrance;2;fruit
2019-09-04 11:11:00;3312;drinks;22;drinks
2019-09-04 11:11:00;3318;checkout;13;checkout
2019-09-04 11:11:00;3320;drinks;14;spices
2019-09-04 11:11:00;3327;drinks;24;spices
2019-09-04 11:11:00;3331;spices;7;spices
2019-09-04 11:11:00;3333;dairy;12;dairy
2019-09-04 11:11:00;3334;fruit;9;fruit
2019-09-04 11:11:00;3335;checkout;3;checkout
2019-09-04 11:11:00;3336;checkout;3;checkout
2019-09-04 11:11:00;3337;dairy;12;dairy
2019-09-04 11:11:00;3338;dairy;8;dairy
2019-09-04 11:11:00;3339;spices;10;drinks
2019-09-04 11:11:00;3340;checkout;3;checkout
2019-09-04 11:11:00;3341;dairy;5;dairy
2019-09-04 11:11:00;3342;fruit;8;spices
2019-09-04 11:11:00;3343;spices;13;spices
2019-09-04 11:11:00;3344;fruit;2;checkout
2019-09-04 11:11:00;3345;entrance;9;dairy
2019-09-04 11:11:00;3346;entrance;4;drinks
2019-09-04 11:12:00;3312;drinks;22;spices
2019-09-04 11:12:00;3320;spices;14;checkout
2019-09-04 11:12:00;3327;spices;24;fruit
2019-09-04 11:12:00;3331;spices;7;checkout
2019-09-04 11:12:00;3333;dairy;12;dairy
2019-09-04 11:12:00;3334;fruit;9;fruit
2019-09-04 11:12:00;3337;dairy;12;dairy
2019-09-04 11:12:00;3338;dairy;8;dairy
2019-09-04 11:12:00;3339;drinks;10;drinks
2019-09-04 11:12:00;3341;dairy;5;dairy
2019-09-04 11:12:00;3342;spices;8;dairy
2019-09-04 11:12:00;3343;spices;13;dairy
2019-09-04 11:12:00;3344;checkout;2;checkout
2019-09-04 11:12:00;3345;dairy;9;dairy
2019-09-04 11:12:00;3346;drinks;4;drinks
2019-09-04 11:13:00;3312;spices;22;spices
2019-09-04 11:13:00;3320;checkout;14;checkout
2019-09-04 11:13:00;3327;fruit;24;dairy
2019-09-04 11:13:00;3331;checkout;7;checkout
2019-09-04 11:13:00;3333;dairy;12;dairy
2019-09-04 11:13:00;3334;fruit;9;fruit
2019-09-04 11:13:00;3337;dairy;12;dairy
2019-09-04 11:13:00;3338;dairy;8;dairy
2019-09-04 11:13:00;3339;drinks;10;drinks
2019-09-04 11:13:00;3341;dairy;5;checkout
2019-09-04 11:13:00;3342;dairy;8;dairy
2019-09-04 11:13:00;3343;dairy;13;dairy
2019-09-04 11:13:00;3345;dairy;9;dairy
2019-09-04 11:13:00;3346;drinks;4;drinks
2019-09-04 11:14:00;3312;spices;22;drinks
2019-09-04 11:14:00;3327;dairy;24;spices
2019-09-04 11:14:00;3333;dairy;12;dairy
2019-09-04 11:14:00;3334;fruit;9;checkout
2019-09-04 11:14:00;3337;dairy;12;dairy
2019-09-04 11:14:00;3338;dairy;8;drinks
2019-09-04 11:14:00;3339;drinks;10;drinks
2019-09-04 11:14:00;3341;checkout;5;checkout
2019-09-04 11:14:00;3342;dairy;8;dairy
2019-09-04 11:14:00;3343;dairy;13;dairy
2019-09-04 11:14:00;3345;dairy;9;dairy
2019-09-04 11:14:00;3346;drinks;4;checkout
2019-09-04 11:15:00;3312;drinks;22;drinks
2019-09-04 11:15:00;3327;spices;24;spices
2019-09-04 11:15:00;3333;dairy;12;drinks
2019-09-04 11:15:00;3334;checkout;9;checkout
2019-09-04 11:15:00;3337;dairy;12;dairy
2019-09-04 11:15:00;3338;drinks;8;checkout
2019-09-04 11:15:00;3339;drinks;10;spices
2019-09-04 11:15:00;3342;dairy;8;dairy
2019-09-04 11:15:00;3343;dairy;13;dairy
2019-09-04 11:15:00;3345;dairy;9;spices
2019-09-04 11:15:00;3346;checkout;4;checkout
2019-09-04 11:15:00;3347;entrance;13;dairy
2019-09-04 11:15:00;3348;entrance;4;fruit
2019-09-04 11:16:00;3312;drinks;22;spices
2019-09-04 11:16:00;3327;spices;24;dairy
2019-09-04 11:16:00;3333;drinks;12;drinks
2019-09-04 11:16:00;3337;dairy;12;fruit
2019-09-04 11:16:00;3338;checkout;8;checkout
2019-09-04 11:16:00;3339;spices;10;spices
2019-09-04 11:16:00;3342;dairy;8;checkout
2019-09-04 11:16:00;3343;dairy;13;dairy
2019-09-04 11:16:00;3345;spices;9;spices
2019-09-04 11:16:00;3347;dairy;13;dairy
2019-09-04 11:16:00;3348;fruit;4;spices
2019-09-04 11:17:00;3312;spices;22;checkout
2019-09-04 11:17:00;3327;dairy;24;dairy
2019-09-04 11:17:00;3333;drinks;12;checkout
2019-09-04 11:17:00;3337;fruit;12;fruit
2019-09-04 11:17:00;3339;spices;10;checkout
2019-09-04 11:17:00;3342;checkout;8;checkout
2019-09-04 11:17:00;3343;dairy;13;dairy
2019-09-04 11:17:00;3345;spices;9;spices
2019-09-04 11:17:00;3347;dairy;13;fruit
2019-09-04 11:17:00;3348;spices;4;spices
2019-09-04 11:18:00;3312;checkout;22;checkout
2019-09-04 11:18:00;3327;dairy;24;spices
2019-09-04 11:18:00;3333;checkout;12;checkout
2019-09-04 11:18:00;3337;fruit;12;fruit
2019-09-04 11:18:00;3339;checkout;10;checkout
2019-09-04 11:18:00;3343;dairy;13;dairy
2019-09-04 11:18:00;3345;spices;9;dairy
2019-09-04 11:18:00;3347;fruit;13;fruit
2019-09-04 11:18:00;3348;spices;4;checkout
2019-09-04 11:19:00;3327;spices;24;spices
2019-09-04 11:19:00;3337;fruit;12;checkout
2019-09-04 11:19:00;3343;dairy;13;dairy
2019-09-04 11:19:00;3345;dairy;9;checkout
2019-09-04 11:19:00;3347;fruit;13;fruit
2019-09-04 11:19:00;3348;checkout;4;checkout
2019-09-04 11:19:00;3349;entrance;3;fruit
2019-09-04 11:19:00;3350;entrance;3;fruit
2019-09-04 11:19:00;3351;entrance;4;spices
2019-09-04 11:20:00;3327;spices;24;spices
2019-09-04 11:20:00;3337;checkout;12;checkout
2019-09-04 11:20:00;3343;dairy;13;dairy
2019-09-04 11:20:00;3345;checkout;9;checkout
2019-09-04 11:20:00;3347;fruit;13;fruit
2019-09-04 11:20:00;3349;fruit;3;fruit
2019-09-04 11:20:00;3350;fruit;3;fruit
2019-09-04 11:20:00;3351;spices;4;spices
2019-09-04 11:21:00;3327;spices;24;dairy
2019-09-04 11:21:00;3343;dairy;13;drinks
2019-09-04 11:21:00;3347;fruit;13;fruit
2019-09-04 11:21:00;3349;fruit;3;checkout
2019-09-04 11:21:00;3350;fruit;3;checkout
2019-09-04 11:21:00;3351;spices;4;drinks
2019-09-04 11:22:00;3327;dairy;24;dairy
2019-09-04 11:22:00;3343;drinks;13;checkout
2019-09-04 11:22:00;3347;fruit;13;dairy
2019-09-04 11:22:00;3349;checkout;3;checkout
2019-09-04 11:22:00;3350;checkout;3;checkout
2019-09-04 11:22:00;3351;drinks;4;checkout
2019-09-04 11:22:00;3352;entrance;3;fruit
2019-09-04 11:22:00;3353;entrance;3;fruit
2019-09-04 11:23:00;3327;dairy;24;spices
2019-09-04 11:23:00;3343;checkout;13;checkout
2019-09-04 11:23:00;3347;dairy;13;dairy
2019-09-04 11:23:00;3351;checkout;4;checkout
2019-09-04 11:23:00;3352;fruit;3;fruit
2019-09-04 11:23:00;3353;fruit;3;fruit
2019-09-04 11:24:00;3327;spices;24;checkout
2019-09-04 11:24:00;3347;dairy;13;dairy
2019-09-04 11:24:00;3352;fruit;3;checkout
2019-09-04 11:24:00;3353;fruit;3;checkout
2019-09-04 11:24:00;3354;entrance;2;drinks
2019-09-04 11:24:00;3355;entrance;3;spices
2019-09-04 11:25:00;3327;checkout;24;checkout
2019-09-04 11:25:00;3347;dairy;13;dairy
2019-09-04 11:25:00;3352;checkout;3;checkout
2019-09-04 11:25:00;3353;checkout;3;checkout
2019-09-04 11:25:00;3354;drinks;2;checkout
2019-09-04 11:25:00;3355;spices;3;drinks
2019-09-04 11:26:00;3347;dairy;13;drinks
2019-09-04 11:26:00;3354;checkout;2;checkout
2019-09-04 11:26:00;3355;drinks;3;checkout
2019-09-04 11:26:00;3356;entrance;8;fruit
2019-09-04 11:26:00;3357;entrance;7;spices
2019-09-04 11:26:00;3358;entrance;7;dairy
2019-09-04 11:26:00;3359;entrance;2;spices
2019-09-04 11:26:00;3360;entrance;5;dairy
2019-09-04 11:26:00;3361;entrance;14;fruit
2019-09-04 11:27:00;3347;drinks;13;checkout
2019-09-04 11:27:00;3355;checkout;3;checkout
2019-09-04 11:27:00;3356;fruit;8;dairy
2019-09-04 11:27:00;3357;spices;7;spices
2019-09-04 11:27:00;3358;dairy;7;spices
2019-09-04 11:27:00;3359;spices;2;checkout
2019-09-04 11:27:00;3360;dairy;5;dairy
2019-09-04 11:27:00;3361;fruit;14;fruit
2019-09-04 11:28:00;3347;checkout;13;checkout
2019-09-04 11:28:00;3356;dairy;8;dairy
2019-09-04 11:28:00;3357;spices;7;dairy
2019-09-04 11:28:00;3358;spices;7;spices
2019-09-04 11:28:00;3359;checkout;2;checkout
2019-09-04 11:28:00;3360;dairy;5;dairy
2019-09-04 11:28:00;3361;fruit;14;dairy
2019-09-04 11:28:00;3362;entrance;6;spices
2019-09-04 11:29:00;3356;dairy;8;dairy
2019-09-04 11:29:00;3357;dairy;7;fruit
2019-09-04 11:29:00;3358;spices;7;dairy
2019-09-04 11:29:00;3360;dairy;5;fruit
2019-09-04 11:29:00;3361;dairy;14;dairy
2019-09-04 11:29:00;3362;spices;6;spices
2019-09-04 11:29:00;3363;entrance;3;dairy
2019-09-04 11:29:00;3364;entrance;2;dairy
2019-09-04 11:29:00;3365;entrance;14;dairy
2019-09-04 11:30:00;3356;dairy;8;dairy
2019-09-04 11:30:00;3357;fruit;7;fruit
2019-09-04 11:30:00;3358;dairy;7;dairy
2019-09-04 11:30:00;3360;fruit;5;checkout
2019-09-04 11:30:00;3361;dairy;14;dairy
2019-09-04 11:30:00;3362;spices;6;dairy
2019-09-04 11:30:00;3363;dairy;3;dairy
2019-09-04 11:30:00;3364;dairy;2;checkout
2019-09-04 11:30:00;3365;dairy;14;dairy
2019-09-04 11:30:00;3366;entrance;8;fruit
2019-09-04 11:31:00;3356;dairy;8;dairy
2019-09-04 11:31:00;3357;fruit;7;fruit
2019-09-04 11:31:00;3358;dairy;7;dairy
2019-09-04 11:31:00;3360;checkout;5;checkout
2019-09-04 11:31:00;3361;dairy;14;dairy
2019-09-04 11:31:00;3362;dairy;6;drinks
2019-09-04 11:31:00;3363;dairy;3;checkout
2019-09-04 11:31:00;3364;checkout;2;checkout
2019-09-04 11:31:00;3365;dairy;14;dairy
2019-09-04 11:31:00;3366;fruit;8;fruit
2019-09-04 11:32:00;3356;dairy;8;fruit
2019-09-04 11:32:00;3357;fruit;7;checkout
2019-09-04 11:32:00;3358;dairy;7;checkout
2019-09-04 11:32:00;3361;dairy;14;dairy
2019-09-04 11:32:00;3362;drinks;6;fruit
2019-09-04 11:32:00;3363;checkout;3;checkout
2019-09-04 11:32:00;3365;dairy;14;spices
2019-09-04 11:32:00;3366;fruit;8;fruit
2019-09-04 11:32:00;3367;entrance;18;dairy
2019-09-04 11:32:00;3368;entrance;3;fruit
2019-09-04 11:32:00;3369;entrance;24;dairy
2019-09-04 11:33:00;3356;fruit;8;checkout
2019-09-04 11:33:00;3357;checkout;7;checkout
2019-09-04 11:33:00;3358;checkout;7;checkout
2019-09-04 11:33:00;3361;dairy;14;dairy
2019-09-04 11:33:00;3362;fruit;6;checkout
2019-09-04 11:33:00;3365;spices;14;dairy
2019-09-04 11:33:00;3366;fruit;8;fruit
2019-09-04 11:33:00;3367;dairy;18;dairy
2019-09-04 11:33:00;3368;fruit;3;dairy
2019-09-04 11:33:00;3369;dairy;24;dairy
2019-09-04 11:34:00;3356;checkout;8;checkout
2019-09-04 11:34:00;3361;dairy;14;dairy
2019-09-04 11:34:00;3362;checkout;6;checkout
2019-09-04 11:34:00;3365;dairy;14;dairy
2019-09-04 11:34:00;3366;fruit;8;fruit
2019-09-04 11:34:00;3367;dairy;18;dairy
2019-09-04 11:34:00;3368;dairy;3;checkout
2019-09-04 11:34:00;3369;dairy;24;dairy
2019-09-04 11:35:00;3361;dairy;14;dairy
2019-09-04 11:35:00;3365;dairy;14;dairy
2019-09-04 11:35:00;3366;fruit;8;fruit
2019-09-04 11:35:00;3367;dairy;18;spices
2019-09-04 11:35:00;3368;checkout;3;checkout
2019-09-04 11:35:00;3369;dairy;24;dairy
2019-09-04 11:36:00;3361;dairy;14;dairy
2019-09-04 11:36:00;3365;dairy;14;dairy
2019-09-04 11:36:00;3366;fruit;8;fruit
2019-09-04 11:36:00;3367;spices;18;dairy
2019-09-04 11:36:00;3369;dairy;24;fruit
2019-09-04 11:36:00;3370;entrance;2;fruit
2019-09-04 11:37:00;3361;dairy;14;dairy
2019-09-04 11:37:00;3365;dairy;14;dairy
2019-09-04 11:37:00;3366;fruit;8;checkout
2019-09-04 11:37:00;3367;dairy;18;dairy
2019-09-04 11:37:00;3369;fruit;24;drinks
2019-09-04 11:37:00;3370;fruit;2;checkout
2019-09-04 11:37:00;3371;entrance;29;dairy
2019-09-04 11:37:00;3372;entrance;13;dairy
2019-09-04 11:37:00;3373;entrance;3;fruit
2019-09-04 11:37:00;3374;entrance;2;dairy
2019-09-04 11:38:00;3361;dairy;14;dairy
2019-09-04 11:38:00;3365;dairy;14;dairy
2019-09-04 11:38:00;3366;checkout;8;checkout
2019-09-04 11:38:00;3367;dairy;18;dairy
2019-09-04 11:38:00;3369;drinks;24;drinks
2019-09-04 11:38:00;3370;checkout;2;checkout
2019-09-04 11:38:00;3371;dairy;29;spices
2019-09-04 11:38:00;3372;dairy;13;dairy
2019-09-04 11:38:00;3373;fruit;3;fruit
2019-09-04 11:38:00;3374;dairy;2;checkout
2019-09-04 11:38:00;3375;entrance;12;dairy
2019-09-04 11:38:00;3376;entrance;27;spices
2019-09-04 11:38:00;3377;entrance;2;fruit
2019-09-04 11:39:00;3361;dairy;14;checkout
2019-09-04 11:39:00;3365;dairy;14;fruit
2019-09-04 11:39:00;3367;dairy;18;dairy
2019-09-04 11:39:00;3369;drinks;24;drinks
2019-09-04 11:39:00;3371;spices;29;spices
2019-09-04 11:39:00;3372;dairy;13;dairy
2019-09-04 11:39:00;3373;fruit;3;checkout
2019-09-04 11:39:00;3374;checkout;2;checkout
2019-09-04 11:39:00;3375;dairy;12;dairy
2019-09-04 11:39:00;3376;spices;27;dairy
2019-09-04 11:39:00;3377;fruit;2;checkout
2019-09-04 11:39:00;3378;entrance;5;fruit
2019-09-04 11:40:00;3361;checkout;14;checkout
2019-09-04 11:40:00;3365;fruit;14;fruit
2019-09-04 11:40:00;3367;dairy;18;dairy
2019-09-04 11:40:00;3369;drinks;24;spices
2019-09-04 11:40:00;3371;spices;29;drinks
2019-09-04 11:40:00;3372;dairy;13;dairy
2019-09-04 11:40:00;3373;checkout;3;checkout
2019-09-04 11:40:00;3375;dairy;12;dairy
2019-09-04 11:40:00;3376;dairy;27;dairy
2019-09-04 11:40:00;3377;checkout;2;checkout
2019-09-04 11:40:00;3378;fruit;5;fruit
2019-09-04 11:40:00;3379;entrance;2;dairy
2019-09-04 11:40:00;3380;entrance;9;spices
2019-09-04 11:40:00;3381;entrance;7;dairy
2019-09-04 11:40:00;3382;entrance;7;fruit
2019-09-04 11:41:00;3365;fruit;14;fruit
2019-09-04 11:41:00;3367;dairy;18;dairy
2019-09-04 11:41:00;3369;spices;24;spices
2019-09-04 11:41:00;3371;drinks;29;drinks
2019-09-04 11:41:00;3372;dairy;13;dairy
2019-09-04 11:41:00;3375;dairy;12;dairy
2019-09-04 11:41:00;3376;dairy;27;dairy
2019-09-04 11:41:00;3378;fruit;5;fruit
2019-09-04 11:41:00;3379;dairy;2;checkout
2019-09-04 11:41:00;3380;spices;9;dairy
2019-09-04 11:41:00;3381;dairy;7;dairy
2019-09-04 11:41:00;3382;fruit;7;fruit
2019-09-04 11:41:00;3383;entrance;2;fruit
2019-09-04 11:42:00;3365;fruit;14;checkout
2019-09-04 11:42:00;3367;dairy;18;dairy
2019-09-04 11:42:00;3369;spices;24;dairy
2019-09-04 11:42:00;3371;drinks;29;fruit
2019-09-04 11:42:00;3372;dairy;13;fruit
2019-09-04 11:42:00;3375;dairy;12;dairy
2019-09-04 11:42:00;3376;dairy;27;dairy
2019-09-04 11:42:00;3378;fruit;5;dairy
2019-09-04 11:42:00;3379;checkout;2;checkout
2019-09-04 11:42:00;3380;dairy;9;dairy
2019-09-04 11:42:00;3381;dairy;7;dairy
2019-09-04 11:42:00;3382;fruit;7;fruit
2019-09-04 11:42:00;3383;fruit;2;checkout
2019-09-04 11:42:00;3384;entrance;12;fruit
2019-09-04 11:42:00;3385;entrance;3;dairy
2019-09-04 11:42:00;3386;entrance;10;fruit
2019-09-04 11:43:00;3365;checkout;14;checkout
2019-09-04 11:43:00;3367;dairy;18;dairy
2019-09-04 11:43:00;3369;dairy;24;dairy
2019-09-04 11:43:00;3371;fruit;29;fruit
2019-09-04 11:43:00;3372;fruit;13;fruit
2019-09-04 11:43:00;3375;dairy;12;dairy
2019-09-04 11:43:00;3376;dairy;27;dairy
2019-09-04 11:43:00;3378;dairy;5;checkout
2019-09-04 11:43:00;3380;dairy;9;dairy
2019-09-04 11:43:00;3381;dairy;7;dairy
2019-09-04 11:43:00;3382;fruit;7;fruit
2019-09-04 11:43:00;3383;checkout;2;checkout
2019-09-04 11:43:00;3384;fruit;12;fruit
2019-09-04 11:43:00;3385;dairy;3;dairy
2019-09-04 11:43:00;3386;fruit;10;dairy
2019-09-04 11:43:00;3387;entrance;25;fruit
2019-09-04 11:43:00;3388;entrance;7;dairy
2019-09-04 11:44:00;3367;dairy;18;dairy
2019-09-04 11:44:00;3369;dairy;24;dairy
2019-09-04 11:44:00;3371;fruit;29;fruit
2019-09-04 11:44:00;3372;fruit;13;fruit
2019-09-04 11:44:00;3375;dairy;12;dairy
2019-09-04 11:44:00;3376;dairy;27;dairy
2019-09-04 11:44:00;3378;checkout;5;checkout
2019-09-04 11:44:00;3380;dairy;9;dairy
2019-09-04 11:44:00;3381;dairy;7;dairy
2019-09-04 11:44:00;3382;fruit;7;fruit
2019-09-04 11:44:00;3384;fruit;12;fruit
2019-09-04 11:44:00;3385;dairy;3;checkout
2019-09-04 11:44:00;3386;dairy;10;dairy
2019-09-04 11:44:00;3387;fruit;25;fruit
2019-09-04 11:44:00;3388;dairy;7;dairy
2019-09-04 11:45:00;3367;dairy;18;dairy
2019-09-04 11:45:00;3369;dairy;24;dairy
2019-09-04 11:45:00;3371;fruit;29;fruit
2019-09-04 11:45:00;3372;fruit;13;fruit
2019-09-04 11:45:00;3375;dairy;12;dairy
2019-09-04 11:45:00;3376;dairy;27;dairy
2019-09-04 11:45:00;3380;dairy;9;dairy
2019-09-04 11:45:00;3381;dairy;7;dairy
2019-09-04 11:45:00;3382;fruit;7;fruit
2019-09-04 11:45:00;3384;fruit;12;fruit
2019-09-04 11:45:00;3385;checkout;3;checkout
2019-09-04 11:45:00;3386;dairy;10;spices
2019-09-04 11:45:00;3387;fruit;25;fruit
2019-09-04 11:45:00;3388;dairy;7;dairy
2019-09-04 11:45:00;3389;entrance;5;fruit
2019-09-04 11:45:00;3390;entrance;6;fruit
2019-09-04 11:45:00;3391;entrance;2;dairy
2019-09-04 11:46:00;3367;dairy;18;dairy
2019-09-04 11:46:00;3369;dairy;24;dairy
2019-09-04 11:46:00;3371;fruit;29;fruit
2019-09-04 11:46:00;3372;fruit;13;fruit
2019-09-04 11:46:00;3375;dairy;12;dairy
2019-09-04 11:46:00;3376;dairy;27;dairy
2019-09-04 11:46:00;3380;dairy;9;dairy
2019-09-04 11:46:00;3381;dairy;7;checkout
2019-09-04 11:46:00;3382;fruit;7;checkout
2019-09-04 11:46:00;3384;fruit;12;fruit
2019-09-04 11:46:00;3386;spices;10;spices
2019-09-04 11:46:00;3387;fruit;25;dairy
2019-09-04 11:46:00;3388;dairy;7;drinks
2019-09-04 11:46:00;3389;fruit;5;spices
2019-09-04 11:46:00;3390;fruit;6;fruit
2019-09-04 11:46:00;3391;dairy;2;checkout
2019-09-04 11:47:00;3367;dairy;18;dairy
2019-09-04 11:47:00;3369;dairy;24;dairy
2019-09-04 11:47:00;3371;fruit;29;fruit
2019-09-04 11:47:00;3372;fruit;13;fruit
2019-09-04 11:47:00;3375;dairy;12;dairy
2019-09-04 11:47:00;3376;dairy;27;drinks
2019-09-04 11:47:00;3380;dairy;9;spices
2019-09-04 11:47:00;3381;checkout;7;checkout
2019-09-04 11:47:00;3382;checkout;7;checkout
2019-09-04 11:47:00;3384;fruit;12;fruit
2019-09-04 11:47:00;3386;spices;10;drinks
2019-09-04 11:47:00;3387;dairy;25;dairy
2019-09-04 11:47:00;3388;drinks;7;fruit
2019-09-04 11:47:00;3389;spices;5;spices
2019-09-04 11:47:00;3390;fruit;6;fruit
2019-09-04 11:47:00;3391;checkout;2;checkout
2019-09-04 11:47:00;3392;entrance;3;fruit
2019-09-04 11:47:00;3393;entrance;6;fruit
2019-09-04 11:47:00;3394;entrance;2;spices
2019-09-04 11:48:00;3367;dairy;18;spices
2019-09-04 11:48:00;3369;dairy;24;dairy
2019-09-04 11:48:00;3371;fruit;29;fruit
2019-09-04 11:48:00;3372;fruit;13;fruit
2019-09-04 11:48:00;3375;dairy;12;fruit
2019-09-04 11:48:00;3376;drinks;27;fruit
2019-09-04 11:48:00;3380;spices;9;checkout
2019-09-04 11:48:00;3384;fruit;12;dairy
2019-09-04 11:48:00;3386;drinks;10;drinks
2019-09-04 11:48:00;3387;dairy;25;dairy
2019-09-04 11:48:00;3388;fruit;7;fruit
2019-09-04 11:48:00;3389;spices;5;spices
2019-09-04 11:48:00;3390;fruit;6;fruit
2019-09-04 11:48:00;3392;fruit;3;fruit
2019-09-04 11:48:00;3393;fruit;6;fruit
2019-09-04 11:48:00;3394;spices;2;checkout
2019-09-04 11:48:00;3395;entrance;9;fruit
2019-09-04 11:49:00;3367;spices;18;checkout
2019-09-04 11:49:00;3369;dairy;24;dairy
2019-09-04 11:49:00;3371;fruit;29;dairy
2019-09-04 11:49:00;3372;fruit;13;checkout
2019-09-04 11:49:00;3375;fruit;12;checkout
2019-09-04 11:49:00;3376;fruit;27;fruit
2019-09-04 11:49:00;3380;checkout;9;checkout
2019-09-04 11:49:00;3384;dairy;12;dairy
2019-09-04 11:49:00;3386;drinks;10;drinks
2019-09-04 11:49:00;3387;dairy;25;dairy
2019-09-04 11:49:00;3388;fruit;7;checkout
2019-09-04 11:49:00;3389;spices;5;checkout
2019-09-04 11:49:00;3390;fruit;6;spices
2019-09-04 11:49:00;3392;fruit;3;checkout
2019-09-04 11:49:00;3393;fruit;6;fruit
2019-09-04 11:49:00;3394;checkout;2;checkout
2019-09-04 11:49:00;3395;fruit;9;fruit
2019-09-04 11:49:00;3396;entrance;3;dairy
2019-09-04 11:50:00;3367;checkout;18;checkout
2019-09-04 11:50:00;3369;dairy;24;dairy
2019-09-04 11:50:00;3371;dairy;29;dairy
2019-09-04 11:50:00;3372;checkout;13;checkout
2019-09-04 11:50:00;3375;checkout;12;checkout
2019-09-04 11:50:00;3376;fruit;27;fruit
2019-09-04 11:50:00;3384;dairy;12;dairy
2019-09-04 11:50:00;3386;drinks;10;drinks
2019-09-04 11:50:00;3387;dairy;25;dairy
2019-09-04 11:50:00;3388;checkout;7;checkout
